Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
5366729,6/27/2024,8:00 AM,60,0.19,,0.19
5366729,6/27/2024,9:00 AM,60,0.71,,0.71
5366729,6/27/2024,10:00 AM,60,0.785,,0.785
5366729,6/27/2024,11:00 AM,60,0.78,,0.78
5366729,6/27/2024,12:00 PM,60,0.7,,0.7
5366729,6/27/2024,1:00 PM,60,1.92,,1.92
5366729,6/27/2024,2:00 PM,60,1.975,,1.975
5366729,6/27/2024,3:00 PM,60,1.81,,1.81
5366729,6/27/2024,4:00 PM,60,1.96,,1.96
5366729,6/27/2024,5:00 PM,60,2.435,,2.435
5366729,6/27/2024,6:00 PM,60,1.045,,1.045
5366729,6/27/2024,7:00 PM,60,0.76,,0.76
5366729,6/27/2024,8:00 PM,60,0.86,,0.86
5366729,6/27/2024,9:00 PM,60,0.825,,0.825
5366729,6/27/2024,10:00 PM,60,0.395,,0.395
5366729,6/27/2024,11:00 PM,60,0.23,,0.23
5366729,6/28/2024,12:00 AM,60,0.175,,0.175
5366729,6/28/2024,1:00 AM,60,0.105,,0.105
5366729,6/28/2024,2:00 AM,60,0.125,,0.125
5366729,6/28/2024,3:00 AM,60,0.11,,0.11
5366729,6/28/2024,4:00 AM,60,0.2,,0.2
5366729,6/28/2024,5:00 AM,60,0.15,,0.15
5366729,6/28/2024,6:00 AM,60,0.11,,0.11
5366729,6/28/2024,7:00 AM,60,0.215,,0.215
5366729,6/28/2024,8:00 AM,60,0.595,,0.595
5366729,6/28/2024,9:00 AM,60,0.41,,0.41
5366729,6/28/2024,10:00 AM,60,0.695,,0.695
5366729,6/28/2024,11:00 AM,60,0.385,,0.385
5366729,6/28/2024,12:00 PM,60,0.43,,0.43
5366729,6/28/2024,1:00 PM,60,0.63,,0.63
5366729,6/28/2024,2:00 PM,60,0.595,,0.595
5366729,6/28/2024,3:00 PM,60,0.705,,0.705
5366729,6/28/2024,4:00 PM,60,0.69,,0.69
5366729,6/28/2024,5:00 PM,60,0.755,,0.755
5366729,6/28/2024,6:00 PM,60,0.75,,0.75
5366729,6/28/2024,7:00 PM,60,0.67,,0.67
5366729,6/28/2024,8:00 PM,60,0.915,,0.915
5366729,6/28/2024,9:00 PM,60,0.825,,0.825
5366729,6/28/2024,10:00 PM,60,0.765,,0.765
5366729,6/28/2024,11:00 PM,60,0.24,,0.24
5366729,6/29/2024,12:00 AM,60,0.16,,0.16
5366729,6/29/2024,1:00 AM,60,0.205,,0.205
5366729,6/29/2024,2:00 AM,60,0.14,,0.14
5366729,6/29/2024,3:00 AM,60,0.14,,0.14
5366729,6/29/2024,4:00 AM,60,0.125,,0.125
5366729,6/29/2024,5:00 AM,60,0.155,,0.155
5366729,6/29/2024,6:00 AM,60,0.115,,0.115
5366729,6/29/2024,7:00 AM,60,0.155,,0.155
5366729,6/29/2024,8:00 AM,60,0.11,,0.11
5366729,6/29/2024,9:00 AM,60,0.2,,0.2
5366729,6/29/2024,10:00 AM,60,0.155,,0.155
5366729,6/29/2024,11:00 AM,60,0.23,,0.23
5366729,6/29/2024,12:00 PM,60,0.305,,0.305
5366729,6/29/2024,1:00 PM,60,0.405,,0.405
5366729,6/29/2024,2:00 PM,60,0.76,,0.76
5366729,6/29/2024,3:00 PM,60,2.98,,2.98
5366729,6/29/2024,4:00 PM,60,1.29,,1.29
5366729,6/29/2024,5:00 PM,60,1.065,,1.065
5366729,6/29/2024,6:00 PM,60,0.875,,0.875
5366729,6/29/2024,7:00 PM,60,0.745,,0.745
5366729,6/29/2024,8:00 PM,60,0.5,,0.5
5366729,6/29/2024,9:00 PM,60,0.395,,0.395
5366729,6/29/2024,10:00 PM,60,0.395,,0.395
5366729,6/29/2024,11:00 PM,60,0.28,,0.28
5366729,6/30/2024,12:00 AM,60,0.23,,0.23
5366729,6/30/2024,1:00 AM,60,0.18,,0.18
5366729,6/30/2024,2:00 AM,60,0.265,,0.265
5366729,6/30/2024,3:00 AM,60,0.155,,0.155
5366729,6/30/2024,4:00 AM,60,0.13,,0.13
5366729,6/30/2024,5:00 AM,60,0.15,,0.15
5366729,6/30/2024,6:00 AM,60,0.19,,0.19
5366729,6/30/2024,7:00 AM,60,0.14,,0.14
5366729,6/30/2024,8:00 AM,60,0.12,,0.12
5366729,6/30/2024,9:00 AM,60,0.19,,0.19
5366729,6/30/2024,10:00 AM,60,0.23,,0.23
5366729,6/30/2024,11:00 AM,60,0.335,,0.335
5366729,6/30/2024,12:00 PM,60,0.795,,0.795
5366729,6/30/2024,1:00 PM,60,1.035,,1.035
5366729,6/30/2024,2:00 PM,60,0.83,,0.83
5366729,6/30/2024,3:00 PM,60,1.88,,1.88
5366729,6/30/2024,4:00 PM,60,2.225,,2.225
5366729,6/30/2024,5:00 PM,60,1.29,,1.29
5366729,6/30/2024,6:00 PM,60,0.835,,0.835
5366729,6/30/2024,7:00 PM,60,0.68,,0.68
5366729,6/30/2024,8:00 PM,60,0.52,,0.52
5366729,6/30/2024,9:00 PM,60,0.39,,0.39
5366729,6/30/2024,10:00 PM,60,0.285,,0.285
5366729,6/30/2024,11:00 PM,60,0.26,,0.26
5366729,7/1/2024,12:00 AM,60,0.285,,0.285
5366729,7/1/2024,1:00 AM,60,0.175,,0.175
5366729,7/1/2024,2:00 AM,60,0.165,,0.165
5366729,7/1/2024,3:00 AM,60,0.235,,0.235
5366729,7/1/2024,4:00 AM,60,0.17,,0.17
5366729,7/1/2024,5:00 AM,60,0.185,,0.185
5366729,7/1/2024,6:00 AM,60,0.175,,0.175
5366729,7/1/2024,7:00 AM,60,0.18,,0.18
5366729,7/1/2024,8:00 AM,60,0.15,,0.15
5366729,7/1/2024,9:00 AM,60,0.355,,0.355
5366729,7/1/2024,10:00 AM,60,0.675,,0.675
5366729,7/1/2024,11:00 AM,60,0.9,,0.9
5366729,7/1/2024,12:00 PM,60,0.585,,0.585
5366729,7/1/2024,1:00 PM,60,0.645,,0.645
5366729,7/1/2024,2:00 PM,60,1.17,,1.17
5366729,7/1/2024,3:00 PM,60,0.99,,0.99
5366729,7/1/2024,4:00 PM,60,1.085,,1.085
5366729,7/1/2024,5:00 PM,60,1.11,,1.11
5366729,7/1/2024,6:00 PM,60,0.93,,0.93
5366729,7/1/2024,7:00 PM,60,0.675,,0.675
5366729,7/1/2024,8:00 PM,60,0.575,,0.575
5366729,7/1/2024,9:00 PM,60,1,,1
5366729,7/1/2024,10:00 PM,60,0.48,,0.48
5366729,7/1/2024,11:00 PM,60,0.23,,0.23
5366729,7/2/2024,12:00 AM,60,0.21,,0.21
5366729,7/2/2024,1:00 AM,60,0.135,,0.135
5366729,7/2/2024,2:00 AM,60,0.13,,0.13
5366729,7/2/2024,3:00 AM,60,0.115,,0.115
5366729,7/2/2024,4:00 AM,60,0.095,,0.095
5366729,7/2/2024,5:00 AM,60,0.14,,0.14
5366729,7/2/2024,6:00 AM,60,0.12,,0.12
5366729,7/2/2024,7:00 AM,60,0.085,,0.085
5366729,7/2/2024,8:00 AM,60,0.1,,0.1
5366729,7/2/2024,9:00 AM,60,0.57,,0.57
5366729,7/2/2024,10:00 AM,60,0.565,,0.565
5366729,7/2/2024,11:00 AM,60,0.78,,0.78
5366729,7/2/2024,12:00 PM,60,0.995,,0.995
5366729,7/2/2024,1:00 PM,60,1.06,,1.06
5366729,7/2/2024,2:00 PM,60,0.94,,0.94
5366729,7/2/2024,3:00 PM,60,0.66,,0.66
5366729,7/2/2024,4:00 PM,60,1.16,,1.16
5366729,7/2/2024,5:00 PM,60,1.385,,1.385
5366729,7/2/2024,6:00 PM,60,1.32,,1.32
5366729,7/2/2024,7:00 PM,60,1.4,,1.4
5366729,7/2/2024,8:00 PM,60,0.895,,0.895
5366729,7/2/2024,9:00 PM,60,0.385,,0.385
5366729,7/2/2024,10:00 PM,60,0.37,,0.37
5366729,7/2/2024,11:00 PM,60,0.22,,0.22
5366729,7/3/2024,12:00 AM,60,0.225,,0.225
5366729,7/3/2024,1:00 AM,60,0.145,,0.145
5366729,7/3/2024,2:00 AM,60,0.19,,0.19
5366729,7/3/2024,3:00 AM,60,0.15,,0.15
5366729,7/3/2024,4:00 AM,60,0.155,,0.155
5366729,7/3/2024,5:00 AM,60,0.115,,0.115
5366729,7/3/2024,6:00 AM,60,0.155,,0.155
5366729,7/3/2024,7:00 AM,60,0.145,,0.145
5366729,7/3/2024,8:00 AM,60,0.535,,0.535
5366729,7/3/2024,9:00 AM,60,0.065,,0.065
5366729,7/3/2024,10:00 AM,60,0.72,,0.72
5366729,7/3/2024,11:00 AM,60,0.66,,0.66
5366729,7/3/2024,12:00 PM,60,0.79,,0.79
5366729,7/3/2024,1:00 PM,60,1.295,,1.295
5366729,7/3/2024,2:00 PM,60,1,,1
5366729,7/3/2024,3:00 PM,60,0.815,,0.815
5366729,7/3/2024,4:00 PM,60,1.045,,1.045
5366729,7/3/2024,5:00 PM,60,1.185,,1.185
5366729,7/3/2024,6:00 PM,60,1.11,,1.11
5366729,7/3/2024,7:00 PM,60,2.56,,2.56
5366729,7/3/2024,8:00 PM,60,1.92,,1.92
5366729,7/3/2024,9:00 PM,60,0.735,,0.735
5366729,7/3/2024,10:00 PM,60,0.51,,0.51
5366729,7/3/2024,11:00 PM,60,0.345,,0.345
5366729,7/4/2024,12:00 AM,60,0.36,,0.36
5366729,7/4/2024,1:00 AM,60,0.145,,0.145
5366729,7/4/2024,2:00 AM,60,0.24,,0.24
5366729,7/4/2024,3:00 AM,60,0.145,,0.145
5366729,7/4/2024,4:00 AM,60,0.21,,0.21
5366729,7/4/2024,5:00 AM,60,0.225,,0.225
5366729,7/4/2024,6:00 AM,60,0.16,,0.16
5366729,7/4/2024,7:00 AM,60,0.205,,0.205
5366729,7/4/2024,8:00 AM,60,0.15,,0.15
5366729,7/4/2024,9:00 AM,60,1.07,,1.07
5366729,7/4/2024,10:00 AM,60,0.845,,0.845
5366729,7/4/2024,11:00 AM,60,0.835,,0.835
5366729,7/4/2024,12:00 PM,60,1.28,,1.28
5366729,7/4/2024,1:00 PM,60,1.28,,1.28
5366729,7/4/2024,2:00 PM,60,1.265,,1.265
5366729,7/4/2024,3:00 PM,60,1.515,,1.515
5366729,7/4/2024,4:00 PM,60,1.14,,1.14
5366729,7/4/2024,5:00 PM,60,0.955,,0.955
5366729,7/4/2024,6:00 PM,60,0.725,,0.725
5366729,7/4/2024,7:00 PM,60,0.605,,0.605
5366729,7/4/2024,8:00 PM,60,0.38,,0.38
5366729,7/4/2024,9:00 PM,60,0.315,,0.315
5366729,7/4/2024,10:00 PM,60,0.315,,0.315
5366729,7/4/2024,11:00 PM,60,0.36,,0.36
5366729,7/5/2024,12:00 AM,60,0.24,,0.24
5366729,7/5/2024,1:00 AM,60,0.21,,0.21
5366729,7/5/2024,2:00 AM,60,0.125,,0.125
5366729,7/5/2024,3:00 AM,60,0.19,,0.19
5366729,7/5/2024,4:00 AM,60,0.2,,0.2
5366729,7/5/2024,5:00 AM,60,0.265,,0.265
5366729,7/5/2024,6:00 AM,60,0.115,,0.115
5366729,7/5/2024,7:00 AM,60,0.155,,0.155
5366729,7/5/2024,8:00 AM,60,0.175,,0.175
5366729,7/5/2024,9:00 AM,60,0.12,,0.12
5366729,7/5/2024,10:00 AM,60,0.665,,0.665
5366729,7/5/2024,11:00 AM,60,0.27,,0.27
5366729,7/5/2024,12:00 PM,60,0.735,,0.735
5366729,7/5/2024,1:00 PM,60,0.58,,0.58
5366729,7/5/2024,2:00 PM,60,1.39,,1.39
5366729,7/5/2024,3:00 PM,60,1.58,,1.58
5366729,7/5/2024,4:00 PM,60,1.305,,1.305
5366729,7/5/2024,5:00 PM,60,1.225,,1.225
5366729,7/5/2024,6:00 PM,60,1.665,,1.665
5366729,7/5/2024,7:00 PM,60,0.8,,0.8
5366729,7/5/2024,8:00 PM,60,0.585,,0.585
5366729,7/5/2024,9:00 PM,60,0.47,,0.47
5366729,7/5/2024,10:00 PM,60,0.375,,0.375
5366729,7/5/2024,11:00 PM,60,0.22,,0.22
5366729,7/6/2024,12:00 AM,60,0.245,,0.245
5366729,7/6/2024,1:00 AM,60,0.21,,0.21
5366729,7/6/2024,2:00 AM,60,0.235,,0.235
5366729,7/6/2024,3:00 AM,60,0.13,,0.13
5366729,7/6/2024,4:00 AM,60,0.305,,0.305
5366729,7/6/2024,5:00 AM,60,0.285,,0.285
5366729,7/6/2024,6:00 AM,60,0.115,,0.115
5366729,7/6/2024,7:00 AM,60,0.105,,0.105
5366729,7/6/2024,8:00 AM,60,0.155,,0.155
5366729,7/6/2024,9:00 AM,60,0.19,,0.19
5366729,7/6/2024,10:00 AM,60,0.11,,0.11
5366729,7/6/2024,11:00 AM,60,0.125,,0.125
5366729,7/6/2024,12:00 PM,60,0.5,,0.5
5366729,7/6/2024,1:00 PM,60,0.79,,0.79
5366729,7/6/2024,2:00 PM,60,1,,1
5366729,7/6/2024,3:00 PM,60,1.055,,1.055
5366729,7/6/2024,4:00 PM,60,2.695,,2.695
5366729,7/6/2024,5:00 PM,60,1.485,,1.485
5366729,7/6/2024,6:00 PM,60,1.09,,1.09
5366729,7/6/2024,7:00 PM,60,0.73,,0.73
5366729,7/6/2024,8:00 PM,60,1.26,,1.26
5366729,7/6/2024,9:00 PM,60,1.165,,1.165
5366729,7/6/2024,10:00 PM,60,0.76,,0.76
5366729,7/6/2024,11:00 PM,60,0.535,,0.535
5366729,7/7/2024,12:00 AM,60,0.23,,0.23
5366729,7/7/2024,1:00 AM,60,0.21,,0.21
5366729,7/7/2024,2:00 AM,60,0.215,,0.215
5366729,7/7/2024,3:00 AM,60,0.095,,0.095
5366729,7/7/2024,4:00 AM,60,0.265,,0.265
5366729,7/7/2024,5:00 AM,60,0.21,,0.21
5366729,7/7/2024,6:00 AM,60,0.12,,0.12
5366729,7/7/2024,7:00 AM,60,0.145,,0.145
5366729,7/7/2024,8:00 AM,60,0.195,,0.195
5366729,7/7/2024,9:00 AM,60,0.205,,0.205
5366729,7/7/2024,10:00 AM,60,0.065,,0.065
5366729,7/7/2024,11:00 AM,60,0.265,,0.265
5366729,7/7/2024,12:00 PM,60,0.48,,0.48
5366729,7/7/2024,1:00 PM,60,0.6,,0.6
5366729,7/7/2024,2:00 PM,60,0.79,,0.79
5366729,7/7/2024,3:00 PM,60,2.325,,2.325
5366729,7/7/2024,4:00 PM,60,2.255,,2.255
5366729,7/7/2024,5:00 PM,60,1.1,,1.1
5366729,7/7/2024,6:00 PM,60,0.445,,0.445
5366729,7/7/2024,7:00 PM,60,0.485,,0.485
5366729,7/7/2024,8:00 PM,60,1.06,,1.06
5366729,7/7/2024,9:00 PM,60,0.84,,0.84
5366729,7/7/2024,10:00 PM,60,0.55,,0.55
5366729,7/7/2024,11:00 PM,60,0.33,,0.33
5366729,7/8/2024,12:00 AM,60,0.225,,0.225
5366729,7/8/2024,1:00 AM,60,0.28,,0.28
5366729,7/8/2024,2:00 AM,60,0.2,,0.2
5366729,7/8/2024,3:00 AM,60,0.205,,0.205
5366729,7/8/2024,4:00 AM,60,0.09,,0.09
5366729,7/8/2024,5:00 AM,60,0.185,,0.185
5366729,7/8/2024,6:00 AM,60,0.115,,0.115
5366729,7/8/2024,7:00 AM,60,0.15,,0.15
5366729,7/8/2024,8:00 AM,60,0.165,,0.165
5366729,7/8/2024,9:00 AM,60,0.21,,0.21
5366729,7/8/2024,10:00 AM,60,0.1,,0.1
5366729,7/8/2024,11:00 AM,60,0.455,,0.455
5366729,7/8/2024,12:00 PM,60,0.3,,0.3
5366729,7/8/2024,1:00 PM,60,0.455,,0.455
5366729,7/8/2024,2:00 PM,60,0.65,,0.65
5366729,7/8/2024,3:00 PM,60,0.635,,0.635
5366729,7/8/2024,4:00 PM,60,2.455,,2.455
5366729,7/8/2024,5:00 PM,60,1.515,,1.515
5366729,7/8/2024,6:00 PM,60,1.165,,1.165
5366729,7/8/2024,7:00 PM,60,0.875,,0.875
5366729,7/8/2024,8:00 PM,60,1.05,,1.05
5366729,7/8/2024,9:00 PM,60,1.045,,1.045
5366729,7/8/2024,10:00 PM,60,0.85,,0.85
5366729,7/8/2024,11:00 PM,60,0.625,,0.625
5366729,7/9/2024,12:00 AM,60,0.37,,0.37
5366729,7/9/2024,1:00 AM,60,0.31,,0.31
5366729,7/9/2024,2:00 AM,60,0.245,,0.245
5366729,7/9/2024,3:00 AM,60,0.14,,0.14
5366729,7/9/2024,4:00 AM,60,0.21,,0.21
5366729,7/9/2024,5:00 AM,60,0.155,,0.155
5366729,7/9/2024,6:00 AM,60,0.2,,0.2
5366729,7/9/2024,7:00 AM,60,0.2,,0.2
5366729,7/9/2024,8:00 AM,60,0.195,,0.195
5366729,7/9/2024,9:00 AM,60,0.145,,0.145
5366729,7/9/2024,10:00 AM,60,0.24,,0.24
5366729,7/9/2024,11:00 AM,60,0.45,,0.45
5366729,7/9/2024,12:00 PM,60,0.755,,0.755
5366729,7/9/2024,1:00 PM,60,0.645,,0.645
5366729,7/9/2024,2:00 PM,60,0.66,,0.66
5366729,7/9/2024,3:00 PM,60,0.825,,0.825
5366729,7/9/2024,4:00 PM,60,0.88,,0.88
5366729,7/9/2024,5:00 PM,60,1.02,,1.02
5366729,7/9/2024,6:00 PM,60,0.92,,0.92
5366729,7/9/2024,7:00 PM,60,1.155,,1.155
5366729,7/9/2024,8:00 PM,60,0.635,,0.635
5366729,7/9/2024,9:00 PM,60,0.355,,0.355
5366729,7/9/2024,10:00 PM,60,0.36,,0.36
5366729,7/9/2024,11:00 PM,60,0.24,,0.24
5366729,7/10/2024,12:00 AM,60,0.25,,0.25
5366729,7/10/2024,1:00 AM,60,0.26,,0.26
5366729,7/10/2024,2:00 AM,60,0.21,,0.21
5366729,7/10/2024,3:00 AM,60,0.16,,0.16
5366729,7/10/2024,4:00 AM,60,0.165,,0.165
5366729,7/10/2024,5:00 AM,60,0.14,,0.14
5366729,7/10/2024,6:00 AM,60,0.22,,0.22
5366729,7/10/2024,7:00 AM,60,0.105,,0.105
5366729,7/10/2024,8:00 AM,60,0.235,,0.235
5366729,7/10/2024,9:00 AM,60,0.225,,0.225
5366729,7/10/2024,10:00 AM,60,0.52,,0.52
5366729,7/10/2024,11:00 AM,60,0.645,,0.645
5366729,7/10/2024,12:00 PM,60,0.77,,0.77
5366729,7/10/2024,1:00 PM,60,0.905,,0.905
5366729,7/10/2024,2:00 PM,60,0.475,,0.475
5366729,7/10/2024,3:00 PM,60,0.765,,0.765
5366729,7/10/2024,4:00 PM,60,1.99,,1.99
5366729,7/10/2024,5:00 PM,60,2.35,,2.35
5366729,7/10/2024,6:00 PM,60,1.225,,1.225
5366729,7/10/2024,7:00 PM,60,0.68,,0.68
5366729,7/10/2024,8:00 PM,60,1.39,,1.39
5366729,7/10/2024,9:00 PM,60,1.37,,1.37
5366729,7/10/2024,10:00 PM,60,0.825,,0.825
5366729,7/10/2024,11:00 PM,60,0.415,,0.415
5366729,7/11/2024,12:00 AM,60,0.28,,0.28
5366729,7/11/2024,1:00 AM,60,0.21,,0.21
5366729,7/11/2024,2:00 AM,60,0.11,,0.11
5366729,7/11/2024,3:00 AM,60,0.15,,0.15
5366729,7/11/2024,4:00 AM,60,0.145,,0.145
5366729,7/11/2024,5:00 AM,60,0.23,,0.23
5366729,7/11/2024,6:00 AM,60,0.13,,0.13
5366729,7/11/2024,7:00 AM,60,0.15,,0.15
5366729,7/11/2024,8:00 AM,60,0.2,,0.2
5366729,7/11/2024,9:00 AM,60,0.11,,0.11
5366729,7/11/2024,10:00 AM,60,0.335,,0.335
5366729,7/11/2024,11:00 AM,60,0.235,,0.235
5366729,7/11/2024,12:00 PM,60,0.555,,0.555
5366729,7/11/2024,1:00 PM,60,0.665,,0.665
5366729,7/11/2024,2:00 PM,60,0.755,,0.755
5366729,7/11/2024,3:00 PM,60,0.92,,0.92
5366729,7/11/2024,4:00 PM,60,2.26,,2.26
5366729,7/11/2024,5:00 PM,60,1.895,,1.895
5366729,7/11/2024,6:00 PM,60,1.16,,1.16
5366729,7/11/2024,7:00 PM,60,0.8,,0.8
5366729,7/11/2024,8:00 PM,60,0.52,,0.52
5366729,7/11/2024,9:00 PM,60,0.365,,0.365
5366729,7/11/2024,10:00 PM,60,0.685,,0.685
5366729,7/11/2024,11:00 PM,60,0.555,,0.555
5366729,7/12/2024,12:00 AM,60,0.245,,0.245
5366729,7/12/2024,1:00 AM,60,0.215,,0.215
5366729,7/12/2024,2:00 AM,60,0.14,,0.14
5366729,7/12/2024,3:00 AM,60,0.2,,0.2
5366729,7/12/2024,4:00 AM,60,0.1,,0.1
5366729,7/12/2024,5:00 AM,60,0.2,,0.2
5366729,7/12/2024,6:00 AM,60,0.115,,0.115
5366729,7/12/2024,7:00 AM,60,0.19,,0.19
5366729,7/12/2024,8:00 AM,60,0.15,,0.15
5366729,7/12/2024,9:00 AM,60,0.125,,0.125
5366729,7/12/2024,10:00 AM,60,0.28,,0.28
5366729,7/12/2024,11:00 AM,60,0.32,,0.32
5366729,7/12/2024,12:00 PM,60,0.555,,0.555
5366729,7/12/2024,1:00 PM,60,0.51,,0.51
5366729,7/12/2024,2:00 PM,60,0.935,,0.935
5366729,7/12/2024,3:00 PM,60,1.115,,1.115
5366729,7/12/2024,4:00 PM,60,1,,1
5366729,7/12/2024,5:00 PM,60,0.67,,0.67
5366729,7/12/2024,6:00 PM,60,0.565,,0.565
5366729,7/12/2024,7:00 PM,60,0.55,,0.55
5366729,7/12/2024,8:00 PM,60,0.585,,0.585
5366729,7/12/2024,9:00 PM,60,0.71,,0.71
5366729,7/12/2024,10:00 PM,60,0.375,,0.375
5366729,7/12/2024,11:00 PM,60,0.35,,0.35
5366729,7/13/2024,12:00 AM,60,0.265,,0.265
5366729,7/13/2024,1:00 AM,60,0.235,,0.235
5366729,7/13/2024,2:00 AM,60,0.21,,0.21
5366729,7/13/2024,3:00 AM,60,0.235,,0.235
5366729,7/13/2024,4:00 AM,60,0.215,,0.215
5366729,7/13/2024,5:00 AM,60,0.155,,0.155
5366729,7/13/2024,6:00 AM,60,0.225,,0.225
5366729,7/13/2024,7:00 AM,60,0.185,,0.185
5366729,7/13/2024,8:00 AM,60,0.2,,0.2
5366729,7/13/2024,9:00 AM,60,0.075,,0.075
5366729,7/13/2024,10:00 AM,60,0.465,,0.465
5366729,7/13/2024,11:00 AM,60,0.785,,0.785
5366729,7/13/2024,12:00 PM,60,1.15,,1.15
5366729,7/13/2024,1:00 PM,60,0.86,,0.86
5366729,7/13/2024,2:00 PM,60,0.68,,0.68
5366729,7/13/2024,3:00 PM,60,0.875,,0.875
5366729,7/13/2024,4:00 PM,60,1.305,,1.305
5366729,7/13/2024,5:00 PM,60,0.93,,0.93
5366729,7/13/2024,6:00 PM,60,0.855,,0.855
5366729,7/13/2024,7:00 PM,60,0.695,,0.695
5366729,7/13/2024,8:00 PM,60,0.55,,0.55
5366729,7/13/2024,9:00 PM,60,0.41,,0.41
5366729,7/13/2024,10:00 PM,60,0.35,,0.35
5366729,7/13/2024,11:00 PM,60,0.305,,0.305
5366729,7/14/2024,12:00 AM,60,0.3,,0.3
5366729,7/14/2024,1:00 AM,60,0.24,,0.24
5366729,7/14/2024,2:00 AM,60,0.36,,0.36
5366729,7/14/2024,3:00 AM,60,0.255,,0.255
5366729,7/14/2024,4:00 AM,60,0.205,,0.205
5366729,7/14/2024,5:00 AM,60,0.125,,0.125
5366729,7/14/2024,6:00 AM,60,0.195,,0.195
5366729,7/14/2024,7:00 AM,60,0.105,,0.105
5366729,7/14/2024,8:00 AM,60,0.515,,0.515
5366729,7/14/2024,9:00 AM,60,0.195,,0.195
5366729,7/14/2024,10:00 AM,60,0.515,,0.515
5366729,7/14/2024,11:00 AM,60,0.57,,0.57
5366729,7/14/2024,12:00 PM,60,0.72,,0.72
5366729,7/14/2024,1:00 PM,60,0.69,,0.69
5366729,7/14/2024,2:00 PM,60,0.715,,0.715
5366729,7/14/2024,3:00 PM,60,0.925,,0.925
5366729,7/14/2024,4:00 PM,60,1.01,,1.01
5366729,7/14/2024,5:00 PM,60,0.955,,0.955
5366729,7/14/2024,6:00 PM,60,0.74,,0.74
5366729,7/14/2024,7:00 PM,60,0.605,,0.605
5366729,7/14/2024,8:00 PM,60,0.62,,0.62
5366729,7/14/2024,9:00 PM,60,0.41,,0.41
5366729,7/14/2024,10:00 PM,60,0.41,,0.41
5366729,7/14/2024,11:00 PM,60,0.305,,0.305
5366729,7/15/2024,12:00 AM,60,0.275,,0.275
5366729,7/15/2024,1:00 AM,60,0.25,,0.25
5366729,7/15/2024,2:00 AM,60,0.195,,0.195
5366729,7/15/2024,3:00 AM,60,0.14,,0.14
5366729,7/15/2024,4:00 AM,60,0.18,,0.18
5366729,7/15/2024,5:00 AM,60,0.21,,0.21
5366729,7/15/2024,6:00 AM,60,0.225,,0.225
5366729,7/15/2024,7:00 AM,60,0.075,,0.075
5366729,7/15/2024,8:00 AM,60,0.19,,0.19
5366729,7/15/2024,9:00 AM,60,0.255,,0.255
5366729,7/15/2024,10:00 AM,60,0.49,,0.49
5366729,7/15/2024,11:00 AM,60,0.38,,0.38
5366729,7/15/2024,12:00 PM,60,0.35,,0.35
5366729,7/15/2024,1:00 PM,60,0.55,,0.55
5366729,7/15/2024,2:00 PM,60,0.68,,0.68
5366729,7/15/2024,3:00 PM,60,0.73,,0.73
5366729,7/15/2024,4:00 PM,60,2.7,,2.7
5366729,7/15/2024,5:00 PM,60,2.06,,2.06
5366729,7/15/2024,6:00 PM,60,1.185,,1.185
5366729,7/15/2024,7:00 PM,60,0.67,,0.67
5366729,7/15/2024,8:00 PM,60,0.63,,0.63
5366729,7/15/2024,9:00 PM,60,0.61,,0.61
5366729,7/15/2024,10:00 PM,60,0.425,,0.425
5366729,7/15/2024,11:00 PM,60,0.325,,0.325
5366729,7/16/2024,12:00 AM,60,0.24,,0.24
5366729,7/16/2024,1:00 AM,60,0.355,,0.355
5366729,7/16/2024,2:00 AM,60,0.195,,0.195
5366729,7/16/2024,3:00 AM,60,0.125,,0.125
5366729,7/16/2024,4:00 AM,60,0.22,,0.22
5366729,7/16/2024,5:00 AM,60,0.235,,0.235
5366729,7/16/2024,6:00 AM,60,0.22,,0.22
5366729,7/16/2024,7:00 AM,60,0.22,,0.22
5366729,7/16/2024,8:00 AM,60,0.19,,0.19
5366729,7/16/2024,9:00 AM,60,0.14,,0.14
5366729,7/16/2024,10:00 AM,60,0.24,,0.24
5366729,7/16/2024,11:00 AM,60,0.375,,0.375
5366729,7/16/2024,12:00 PM,60,1.07,,1.07
5366729,7/16/2024,1:00 PM,60,1.135,,1.135
5366729,7/16/2024,2:00 PM,60,1.1,,1.1
5366729,7/16/2024,3:00 PM,60,1.005,,1.005
5366729,7/16/2024,4:00 PM,60,0.88,,0.88
5366729,7/16/2024,5:00 PM,60,0.88,,0.88
5366729,7/16/2024,6:00 PM,60,0.93,,0.93
5366729,7/16/2024,7:00 PM,60,0.745,,0.745
5366729,7/16/2024,8:00 PM,60,0.715,,0.715
5366729,7/16/2024,9:00 PM,60,0.925,,0.925
5366729,7/16/2024,10:00 PM,60,0.865,,0.865
5366729,7/16/2024,11:00 PM,60,0.4,,0.4
5366729,7/17/2024,12:00 AM,60,0.365,,0.365
5366729,7/17/2024,1:00 AM,60,0.235,,0.235
5366729,7/17/2024,2:00 AM,60,0.235,,0.235
5366729,7/17/2024,3:00 AM,60,0.22,,0.22
5366729,7/17/2024,4:00 AM,60,0.145,,0.145
5366729,7/17/2024,5:00 AM,60,0.195,,0.195
5366729,7/17/2024,6:00 AM,60,0.2,,0.2
5366729,7/17/2024,7:00 AM,60,0.25,,0.25
5366729,7/17/2024,8:00 AM,60,0.3,,0.3
5366729,7/17/2024,9:00 AM,60,0.615,,0.615
